,rt_id,critic_id,review_score
7702,m/mighty_ducks,1135,50.0
7703,m/mighty_heart,1938,67.0
7704,m/mighty_heart,2581,80.0
7705,m/mighty_quinn,5316,100.0
7708,m/mighty_wind,5593,90.0
7709,m/mike_and_dave_need_wedding_dates,1865,80.0
7710,m/mike_and_dave_need_wedding_dates,4230,60.0
7711,m/milagro_beanfield_war,1135,75.0
7712,m/milagro_beanfield_war,5316,62.5
7713,m/milarepa,4917,25.0
7714,m/milarepa,2133,60.0
7715,m/mildred_pierce,1698,57.99999999999999
7716,m/mildred_pierce,1219,90.0
7718,m/mile_22,6321,45.0
7719,m/miles_ahead_2016,1994,83.0
7721,m/military_wives,668,60.0
7722,m/military_wives,4772,60.0
7724,m/milk,1938,83.0
7725,m/millers_crossing,1135,87.5
7727,m/million_dollar_arm,1805,75.0
7728,m/million_dollar_arm,5840,50.0
7729,m/million_dollar_baby,3311,70.0
7730,m/million_dollar_baby,3311,70.0
7732,m/million_dollar_hotel,2956,40.0
7733,m/millions,5593,90.0
7735,m/mimzy,3801,87.5
7736,m/mimzy,4099,60.0
7737,m/mindhunters,903,80.0
7739,m/mine_2017,6345,30.0
7740,m/mine_2017,6345,30.0
7741,m/minions,4281,80.0
7742,m/minions,2243,60.0
7743,m/minority_report,5549,60.0
7744,m/minority_report,3128,90.0
7746,m/miracle,1512,83.0
7747,m/miracle_at_st_anna,1296,42.0
7748,m/miracle_at_st_anna,1938,42.0
7749,m/miracle_mile,5316,75.0
7751,m/miracle_of_morgans_creek,3510,90.0
7752,m/miracle_of_morgans_creek,5848,100.0
7753,m/miracle_on_34th_street,1564,100.0
7754,m/miracle_on_34th_street,1564,100.0
7755,m/miracles_from_heaven,1729,100.0
7758,m/miral,5082,40.0
7759,m/mirror_mirror_2012,3967,50.0
7760,m/mirror_mirror_2012,3967,50.0
7761,m/misery,4812,83.0
7762,m/misery,291,80.0
7763,m/mishima_a_life_in_four_chapters,5316,100.0
7764,m/mishima_a_life_in_four_chapters,3510,60.0
7765,m/miss_bala_2011,5198,75.0
7767,m/miss_congeniality,5921,30.0
7769,m/miss_julie_2014,4751,83.0
7770,m/miss_julie_2014,4751,83.0
7771,m/miss_juneteenth,131,85.0
7774,m/miss_peregrines_home_for_peculiar_children,5840,50.0
7775,m/miss_pettigrew_lives_for_a_day,2374,75.0
7776,m/miss_pettigrew_lives_for_a_day,3421,60.0
7777,m/miss_potter,2374,83.0
7778,m/miss_potter,3311,70.0
7780,m/miss_sloane,823,40.0
7782,m/miss_you_already,668,40.0
7783,m/missing_link_2019,1575,83.0
7785,m/mission_impossible,5850,50.0
7786,m/mission_impossible,4476,25.0
7787,m/mission_impossible_3,1938,75.0
7788,m/mission_impossible_3,2998,80.0
7789,m/mission_impossible_fallout,3325,80.0
7790,m/mission_impossible_fallout,4939,80.0
7791,m/mission_to_mars,5111,75.0
7792,m/mission_to_mars,3940,100.0
7794,m/mississippi_burning,5593,60.0
7795,m/mississippi_grind,5314,57.99999999999999
7796,m/mississippi_grind,1865,80.0
7797,m/mist,3269,100.0
7798,m/mist,3829,83.0
7799,m/mixed_nuts,5871,12.5
7800,m/mixed_nuts,2414,30.0
7801,m/mo_better_blues,1135,75.0
7803,m/mo_money,1135,50.0
7804,m/mo_money,3434,40.0
7807,m/mobsters,4812,25.0
7808,m/mobsters,5316,62.5
7809,m/mod_squad,2526,30.0
7811,m/modern_romance,2311,20.0
7812,m/modern_romance,5593,80.0
7813,m/modern_times,3022,100.0
7815,m/modigliani,1625,50.0
7818,m/moebius_2013,5244,80.0
7819,m/mohawk_2018,52,80.0
7821,m/mojave_2016,290,40.0
7822,m/mojave_2016,290,40.0
7824,m/molly,4389,25.0
7825,m/mollys_game,3544,75.0
7826,m/mollys_game,668,40.0
7829,m/mom_and_dad_save_the_world,3985,0.0
7830,m/mom_and_dad_save_the_world,5593,40.0
7831,m/mommie_dearest,1219,70.0
7832,m/mommie_dearest,2605,62.5
7833,m/mommy_2015,4950,80.0
7834,m/mommy_2015,4950,80.0
7837,m/mona_lisa_smile,5160,40.0
7838,m/mona_lisa_smile,1836,37.5
7841,m/money_train,3513,33.0
7842,m/money_train,4494,62.5
7845,m/mongol,1938,91.0
7846,m/mongol,1985,83.0
7848,m/monkeybone,2121,33.0
7849,m/monsieur_lazhar_2011,2640,80.0
7850,m/monsieur_lazhar_2011,1938,83.0
7851,m/monsieur_verdoux,1433,80.0
7852,m/monsieur_verdoux,5012,75.0
7854,m/monsoon_wedding,5160,100.0
7855,m/monster,3311,70.0
7856,m/monster,3311,70.0
7859,m/monster_in_law,3269,50.0
7860,m/monster_in_law,4984,75.0
7861,m/monster_squad,3477,70.0
7862,m/monster_squad,2078,80.0
7863,m/monster_trucks_2017,4510,40.0
7864,m/monster_trucks_2017,5969,40.0
7866,m/monsters-2010,5160,90.0
7867,m/monsters_and_men,6189,70.0
7868,m/monsters_and_men,311,70.0
7871,m/monsters_dark_continent,3749,55.00000000000001
7872,m/monsters_dark_continent,4787,25.0
7873,m/monsters_inc,1219,80.0
7875,m/monsters_university,740,80.0
7877,m/monsters_vs_aliens,1938,75.0
7878,m/monsters_vs_aliens,1296,67.0
7879,m/monte_carlo_2011,4062,50.0
7882,m/monty_python_and_the_holy_grail,2574,100.0
7884,m/moon,1865,80.0
7886,m/moonlight_2016,1994,100.0
7887,m/moonlight_mile,856,70.0
7888,m/moonlight_mile,5305,75.0
7889,m/moonrise_kingdom,1587,80.0
7890,m/moonrise_kingdom,1704,60.0
7891,m/moonstruck,5316,100.0
7893,m/morgan_2016,3514,50.0
7894,m/morgan_2016,3514,50.0
7895,m/morning-glory-2010,3421,80.0
7896,m/morning-glory-2010,3421,80.0
7897,m/mortal_engines,64,60.0
7898,m/mortal_engines,652,90.0
7900,m/mortal_kombat,1935,61.0
7901,m/mortal_kombat_annihilation,2574,12.5
7902,m/mortal_kombat_annihilation,3944,0.0
7903,m/mortdecai,4062,12.5
7904,m/mortdecai,2121,16.0
7905,m/mosquito_coast,5316,50.0
7906,m/mosquito_coast,5593,80.0
7907,m/most_beautiful_island,1575,83.0
7908,m/most_beautiful_island,4196,70.0
7909,m/most_wanted_2020,2374,57.99999999999999
7910,m/most_wanted_2020,610,60.0
7911,m/motel_hell,1310,87.5
7912,m/motel_hell,5593,60.0
7914,m/mother_and_child,1625,75.0
7915,m/motherhood,719,25.0
7916,m/motherhood,719,25.0
7917,m/mothers_day_2016,4775,40.0
7918,m/mothers_day_2016,4775,40.0
7919,m/mothman_prophecies,4812,83.0
7920,m/mothman_prophecies,4984,30.0
7921,m/moulin_rouge_2001,4099,75.0
7922,m/moulin_rouge_2001,1819,100.0
7923,m/mouth_to_mouth_2006,3837,50.0
7924,m/mouth_to_mouth_2006,4714,50.0
7925,m/movie_43,4979,20.0
7926,m/movie_43,4425,87.5
7927,m/mr_and_mrs_smith,3269,70.0
7928,m/mr_and_mrs_smith,3269,70.0
7929,m/mr_beans_holiday,5160,70.0
7930,m/mr_beans_holiday,2998,40.0
7931,m/mr_brooks,5871,75.0
7932,m/mr_brooks,1718,50.0
7934,m/mr_deeds,191,67.0
7935,m/mr_hollands_opus,4494,62.5
7936,m/mr_hollands_opus,209,20.0
7937,m/mr_holmes,4950,60.0
7938,m/mr_holmes,4666,80.0
7940,m/mr_magoo,1219,20.0
7941,m/mr_magoriums_wonder_emporium,1938,42.0
7942,m/mr_magoriums_wonder_emporium,3269,70.0
7943,m/mr_mom,4655,60.0
7944,m/mr_mom,3510,40.0
7945,m/mr_nobody,880,80.0
7947,m/mr_peabody_and_sherman,437,80.0
7948,m/mr_peabody_and_sherman,4897,40.0
7949,m/mr_poppers_penguins_2010,1296,67.0
7950,m/mr_poppers_penguins_2010,841,25.0
7951,m/mr_right_2016,4772,80.0
7952,m/mr_right_2016,4772,80.0
7953,m/mr_saturday_night,5316,75.0
7954,m/mr_saturday_night,5223,60.0
7956,m/mr_smith_goes_to_washington,4655,80.0
7957,m/mr_turner,1770,80.0
7958,m/mr_turner,4666,80.0
7959,m/mr_woodcock,853,69.0
7960,m/mr_woodcock,5612,37.5
7961,m/mr_wrong,2574,25.0
7962,m/mr_wrong,2574,25.0
7963,m/mrs_doubtfire,5259,20.0
7965,m/mrs_miniver,2574,87.5
7968,m/mrs_palfrey_at_the_claremont,4994,50.0
7969,m/mud_2012,2734,100.0
7971,m/mudbound,2319,83.0
7973,m/mulan,4812,83.0
7974,m/mulan,4817,80.0
7975,m/mule_2014,3749,85.0
7976,m/mule_2014,3749,85.0
7977,m/mulholland_falls,5316,87.5
7978,m/mulholland_falls,4494,37.5
7979,m/multiplicity,5871,62.5
7980,m/multiplicity,5928,50.0
7981,m/mumford,5821,70.0
7982,m/mumford,2374,80.0
7984,m/mummy_returns,5871,50.0
7985,m/mummy_tomb_of_the_dragon_emperor,4714,25.0
7986,m/mummy_tomb_of_the_dragon_emperor,1938,33.0
7989,m/muppet_christmas_carol,5316,75.0
7990,m/muppet_christmas_carol,1135,75.0
7991,m/muppet_movie,1553,80.0
7992,m/muppet_movie,853,76.0
7994,m/muppet_treasure_island,5931,75.0
7995,m/muppets_most_wanted,1989,80.0
7997,m/muppets_take_manhattan,703,50.0
7998,m/muppets_take_manhattan,5413,69.0
7999,m/murder_in_the_first,3944,37.5
8000,m/murder_in_the_first,880,80.0
8002,m/murder_mystery,1575,25.0
8003,m/murder_on_the_orient_express,2457,80.0
8004,m/murder_on_the_orient_express,2457,80.0
8005,m/muriels_wedding,5871,75.0
8006,m/muriels_wedding,259,60.0
8007,m/muse,1714,100.0
8009,m/museum_hours,2374,75.0
8010,m/museum_hours,2880,100.0
8012,m/music_and_lyrics,498,40.0
8013,m/music_of_the_heart,2526,80.0
8015,m/music_within,4714,50.0
8016,m/music_within,1865,50.0
8017,m/must_love_dogs,2121,25.0
8018,m/must_love_dogs,1836,12.5
8019,m/mustang_2015,3184,80.0
8020,m/mustang_2015,2897,75.0
8021,m/mutant_chronicles,3227,20.0
8022,m/mutant_chronicles,5160,50.0
8023,m/mute,1758,25.0
8026,m/mutual_appreciation,3128,90.0
8027,m/my-dog-tulip,2374,83.0
8028,m/my-dog-tulip,2133,100.0
8029,m/my_beautiful_laundrette,2833,80.0
8030,m/my_beautiful_laundrette,5316,75.0
8031,m/my_best_friends_wedding,2687,40.0
8033,m/my_big_fat_greek_wedding,4389,75.0
8034,m/my_big_fat_greek_wedding,5871,75.0
8035,m/my_big_fat_greek_wedding_2,2374,42.0
8036,m/my_big_fat_greek_wedding_2,5840,37.5
8037,m/my_blind_brother,4432,67.0
8038,m/my_blind_brother,1985,75.0
8039,m/my_blueberry_nights,1938,57.99999999999999
8040,m/my_blueberry_nights,2628,75.0
8042,m/my_bodyguard,4497,74.0
8044,m/my_bosss_daughter,2630,12.5
8045,m/my_cousin_rachel_2017,5840,75.0
8047,m/my_cousin_vinny,1135,50.0
8049,m/my_darling_clementine,5316,100.0
8050,m/my_darling_clementine,3051,80.0
8053,m/my_dog_skip,2526,80.0
8054,m/my_dog_skip,1714,80.0
8056,m/my_entire_high_school_sinking_into_the_sea,3192,67.0
8057,m/my_favorite_martian,1892,25.0
8058,m/my_favorite_martian,743,12.5
8060,m/my_favorite_year,5593,80.0
8063,m/my_first_mister,1985,91.0
8064,m/my_first_mister,5871,87.5
8065,m/my_friend_dahmer,4371,70.0
8066,m/my_friend_dahmer,1865,80.0
8067,m/my_life_in_ruins,791,30.0
8068,m/my_life_in_ruins,3227,30.0
8069,m/my_little_pony_the_movie_2017,606,70.0
8070,m/my_little_pony_the_movie_2017,606,70.0
8071,m/my_name_is_khan,1344,50.0
8072,m/my_name_is_khan,595,79.5
8073,m/my_old_lady,2374,75.0
8074,m/my_old_lady,823,70.0
8075,m/my_own_private_idaho,1714,100.0
8076,m/my_own_private_idaho,4037,70.0
8077,m/my_son_my_son_what_have_ye_done,1625,25.0
8078,m/my_son_my_son_what_have_ye_done,2083,50.0
8080,m/my_summer_of_love,5922,70.0
8081,m/my_super_ex_girlfriend,1938,25.0
8082,m/my_super_ex_girlfriend,1985,50.0
8083,m/my_week_with_marilyn,1296,91.0
8084,m/my_week_with_marilyn,5274,75.0
8085,m/mysteries_of_pittsburgh,5593,40.0
8086,m/mysteries_of_pittsburgh,1985,50.0
8088,m/mysterious_skin,1765,60.0
8089,m/mystery_alaska,1892,37.5
8090,m/mystery_alaska,5928,25.0
8091,m/mystery_men,2620,50.0
8093,m/mystery_road_2013,5727,70.0
8095,m/mystery_science_theater_3000_the_movie,614,62.5
8096,m/mystery_science_theater_3000_the_movie,5931,75.0
8097,m/mystic_pizza,5316,87.5
8098,m/mystic_pizza,5593,80.0
8099,m/mystic_river,4984,100.0
8101,m/nacho_libre,9,50.0
8102,m/nacho_libre,2956,80.0
8104,m/namesake,2704,40.0
8106,m/nancy_drew,4953,50.0
8107,m/nancy_drew_and_the_hidden_staircase_2019,2881,57.99999999999999
8108,m/nancy_drew_and_the_hidden_staircase_2019,2881,57.99999999999999
8109,m/nanking,2869,70.0
8110,m/nanking,3585,70.0
8111,m/nanny_diaries,355,60.0
8112,m/nanny_diaries,1938,57.99999999999999
8113,m/nanny_mcphee,5160,70.0
8114,m/nanny_mcphee,5797,60.0
8115,m/napoleon_dynamite,2008,87.5
8116,m/napoleon_dynamite,1984,90.0
8117,m/narc,517,80.0
8118,m/narc,4770,70.0
8119,m/nashville,1819,100.0
8120,m/nashville,5316,100.0
8123,m/national_lampoons_animal_house,1798,70.0
8124,m/national_lampoons_animal_house,1219,90.0
8125,m/national_lampoons_christmas_vacation,4169,60.0
8126,m/national_lampoons_christmas_vacation,4817,90.0
8128,m/national_lampoons_european_vacation,3051,40.0
8129,m/national_lampoons_vacation,209,80.0
8130,m/national_lampoons_vacation,6307,80.0
8131,m/national_lampoons_van_wilder,1836,62.5
8132,m/national_lampoons_van_wilder,4984,10.0
8133,m/national_security,5214,25.0
8136,m/national_treasure,3269,80.0
8137,m/national_treasure_book_of_secrets,355,20.0
8138,m/national_treasure_book_of_secrets,3269,70.0
8139,m/national_velvet,1219,70.0
8140,m/national_velvet,1659,60.0
8142,m/nativity_story,3242,50.0
8143,m/natural,3051,70.0
8144,m/natural,5593,93.0
8145,m/natural_born_killers,1798,10.0
8146,m/natural_born_killers,1943,100.0
8148,m/nebraska,2336,50.0
8150,m/necessary_roughness,4037,30.0
8151,m/neighbors_2014,4196,70.0
8152,m/neighbors_2014,1985,83.0
8153,m/neighbors_2_sorority_rising,1770,60.0
8154,m/neighbors_2_sorority_rising,4522,90.0
8155,m/nekrotronic,4772,40.0
8156,m/nekrotronic,610,12.5
8157,m/nell,5316,75.0
8159,m/nerve_2016,1482,60.0
8160,m/nerve_2016,1482,60.0
8162,m/net,4812,75.0
8163,m/network,2574,87.5
8165,m/never_back_down,719,12.5
8167,m/never_been_kissed,1604,75.0
8168,m/never_been_kissed,5214,25.0
8169,m/never_been_thawed,5593,90.0
8171,m/never_die_alone,4714,62.5
8172,m/never_die_alone,2374,50.0
8173,m/never_let_me_go_2010,4559,87.5
8174,m/never_let_me_go_2010,4559,87.5
8176,m/never_rarely_sometimes_always,3407,91.0
8177,m/never_say_never_again,5369,70.0
8180,m/never_talk_to_strangers,2574,37.5
8181,m/new_best_friend,5214,37.5
8182,m/new_best_friend,2956,40.0
8183,m/new_jack_city,3434,70.0
8184,m/new_jack_city,5645,60.0
8185,m/new_leaf,3163,80.0
8186,m/new_leaf,3510,80.0
8187,m/new_years_eve_2011,3368,75.0
8188,m/new_years_eve_2011,5727,50.0
8189,m/new_york_i_love_you,2374,57.99999999999999
8192,m/new_york_minute,5871,75.0
8193,m/newsies,5316,37.5
8194,m/newsies,1135,75.0
8195,m/newton_boys,5593,20.0
8196,m/newton_boys,5316,50.0
8197,m/next,1865,70.0
8198,m/next,355,20.0
8199,m/next_best_thing,5931,50.0
8200,m/next_best_thing,1819,37.5
8201,m/next_day_air,5320,40.0
8203,m/next_friday,2198,12.5
8205,m/next_karate_kid,1135,37.5
8206,m/next_karate_kid,3985,40.0
8207,m/next_stop_wonderland,1698,42.0
8208,m/next_stop_wonderland,5409,75.0
8209,m/next_three_days,4714,62.5
8210,m/next_three_days,4078,50.0
8211,m/nick_and_norahs_infinite_playlist,3421,70.0
8215,m/nicotina,1836,50.0
8216,m/nicotina,1007,50.0
8217,m/night_at_the_museum,3558,87.5
8218,m/night_at_the_museum,5160,30.0
8220,m/night_at_the_museum_secret_of_the_tomb,1802,25.0
8223,m/night_catches_us,3524,62.5
8224,m/night_catches_us,1268,75.0
8225,m/night_comes_on,2647,80.0
8227,m/night_moves_2013,4787,91.0
8230,m/night_of_the_hunter,1867,100.0
8231,m/night_school_2018,3325,40.0
8233,m/night_shift,2956,40.0
8234,m/night_shift,2956,40.0
8235,m/night_watch_2006,4714,37.5
8236,m/night_watch_2006,5582,87.5
8237,m/nightbreed,3051,50.0
8238,m/nightbreed,3247,60.0
8239,m/nightcrawler,2720,100.0
8240,m/nightcrawler,5314,91.0
8241,m/nightingale_2015,1238,37.5
8242,m/nightingale_2015,1656,62.5
8243,m/nightmare_before_christmas,3683,100.0
8244,m/nightmare_before_christmas,4169,90.0
8245,m/nightmare_cinema,3638,60.0
8246,m/nightmare_cinema,2387,70.0
8247,m/nightmare_on_elm_street,2574,87.5
8248,m/nightmare_on_elm_street,2574,87.5
8249,m/nights_in_rodanthe,1938,57.99999999999999
8250,m/nights_in_rodanthe,1296,42.0
8254,m/nine_2009,4943,80.0
8255,m/nine_months,5316,50.0
8257,m/ninotchka,1553,80.0
8258,m/ninotchka,4655,80.0
8259,m/ninth_gate,6094,60.0
8260,m/ninth_gate,5871,37.5
8262,m/nixon,4494,75.0
8263,m/no_2012,2043,75.0
8264,m/no_2012,1938,91.0
8265,m/no_country_for_old_men,1938,100.0
8266,m/no_country_for_old_men,2581,60.0
8267,m/no_escape_2015,4943,60.0
8268,m/no_escape_2015,4943,60.0
8270,m/no_good_deed_2013,4389,75.0
8271,m/no_mans_land,3128,80.0
8272,m/no_mans_land,3128,80.0
8273,m/no_reservations,1938,50.0
8274,m/no_reservations,1865,70.0
8276,m/no_strings_attached_2011,2206,50.0
8277,m/no_such_thing,1936,40.0
8279,m/noah_2014,1994,50.0
8281,m/noble_2014,4925,60.0
8282,m/noble_2014,2214,80.0
8283,m/nocturnal_animals,2897,75.0
8284,m/nocturnal_animals,3027,60.0
8285,m/noel,1625,62.5
8288,m/non_stop_2013,4684,20.0
8289,m/norbit,3558,25.0
8290,m/norbit,4812,25.0
8291,m/norm_of_the_north,4020,40.0
8293,m/north,4812,33.0
8294,m/north,5223,20.0
8295,m/north-by-northwest,2773,100.0
8296,m/north-by-northwest,853,88.0
8297,m/north_country,3985,70.0
8298,m/north_country,3683,67.0
8299,m/north_dallas_forty,1219,60.0
8302,m/northern_soul,241,60.0
8305,m/nostalgia_2018,4079,75.0
8306,m/nostalgia_2018,1238,37.5
8309,m/not_easily_broken,5320,40.0
8310,m/not_easily_broken,5598,50.0
8311,m/not_fade_away_2012,1938,83.0
8312,m/not_fade_away_2012,1994,57.99999999999999
8316,m/notes_on_a_scandal,1698,75.0
8318,m/nothing_but_the_truth_2008,1543,42.0
8319,m/nothing_like_the_holidays,6043,50.0
8320,m/nothing_like_the_holidays,4714,50.0
8321,m/notorious_betty_page,5593,100.0
8322,m/notorious_betty_page,5697,40.0
8323,m/notting_hill,5928,100.0
8324,m/notting_hill,2687,70.0
8325,m/novitiate,263,70.0
8327,m/novocaine,2704,60.0
8328,m/novocaine,3683,50.0
8329,m/now_voyager,1219,60.0
8330,m/now_voyager,2142,100.0
8331,m/now_you_see_me,3544,67.0
8332,m/now_you_see_me,3544,67.0
8333,m/now_you_see_me_2,5755,80.0
8335,m/nowhere_boy,2211,80.0
8336,m/nowhere_boy,4681,80.0
8337,m/nurse_betty,4425,80.0
8338,m/nurse_betty,2179,90.0
8339,m/nutty_professor_ii_the_klumps,6320,57.99999999999999
8340,m/nutty_professor_ii_the_klumps,2121,25.0
8341,m/o,4389,87.5
8342,m/o,1836,75.0
8344,m/o_brother_where_art_thou,5921,50.0
8345,m/oasis_2003,3268,75.0
8346,m/oasis_2003,3683,91.0
8348,m/object_of_my_affection,1647,50.0
8349,m/oblivion_2013,4950,40.0
8350,m/oblivion_2013,4950,40.0
8352,m/observe_and_report,1296,100.0
8354,m/obvious_child,2008,75.0
8355,m/oceans_eleven,1836,75.0
8356,m/oceans_eleven,1836,75.0
8357,m/oceans_thirteen,1938,75.0
8359,m/oceans_twelve,2574,75.0
8360,m/oceans_twelve,3487,25.0
8362,m/october_sky,4142,75.0
8363,m/octopussy,5582,62.5
8364,m/octopussy,5871,62.5
8366,m/oculus,1110,70.0
8367,m/odd_thomas,5662,50.0
8368,m/odd_thomas,6189,70.0
8369,m/off-the-map,1765,70.0
8371,m/office_christmas_party,4411,83.0
8375,m/officer_and_a_gentleman,903,60.0
8376,m/officer_and_a_gentleman,4682,40.0
8377,m/oh_god,2337,80.0
8378,m/oh_god,3051,80.0
8379,m/ohorten,2865,42.0
8380,m/ohorten,2374,75.0
8381,m/okja,263,80.0
8382,m/okja,2319,90.0
8383,m/oklahoma,5884,91.0
8384,m/oklahoma,1769,70.0
8385,m/old_joy,1765,80.0
8386,m/old_joy,1938,90.0
8388,m/old_school,1819,37.5
8389,m/old_yeller,5871,75.0
8390,m/old_yeller,1219,70.0
8392,m/oldboy,1836,50.0
8393,m/oliver,853,91.0
8395,m/oliver_and_company,5931,62.5
8396,m/oliver_and_company,614,25.0
8398,m/olympic_dreams,5314,50.0
8401,m/omar,6146,87.5
8402,m/omar,2133,80.0
8403,m/omega_man,2620,75.0
8404,m/omega_man,2858,50.0
8405,m/on_chesil_beach,4950,60.0
8406,m/on_chesil_beach,4086,87.5
8407,m/on_golden_pond,2131,80.0
8408,m/on_golden_pond,1553,80.0
8409,m/on_her_majestys_secret_service,5582,75.0
8410,m/on_her_majestys_secret_service,5871,50.0
8411,m/on_line,5871,75.0
8413,m/on_the_basis_of_sex,1994,50.0
8414,m/on_the_basis_of_sex,668,60.0
8415,m/on_the_outs,5871,87.5
8416,m/on_the_outs,5821,80.0
8417,m/on_the_road,5719,42.0
8418,m/on_the_road,5719,42.0
8419,m/on_the_waterfront,5582,87.5
8420,m/on_the_waterfront,5316,100.0
8421,m/once,5111,100.0
8422,m/once,2869,70.0
8424,m/once_in_the_life,2374,70.0
8425,m/once_upon_a_forest,5316,62.5
8426,m/once_upon_a_forest,2414,40.0
8427,m/once_upon_a_time_in_america,5979,100.0
8428,m/once_upon_a_time_in_america,2008,100.0
8429,m/once_upon_a_time_in_venice,5320,37.5
8430,m/once_upon_a_time_in_venice,1110,50.0
8431,m/once_were_warriors,5583,80.0
8432,m/once_were_warriors,1219,80.0
8434,m/ondine,6119,40.0
8435,m/one_day_2014,414,62.5
8436,m/one_day_2014,414,62.5
8438,m/one_false_move,5850,70.0
8439,m/one_flew_over_the_cuckoos_nest,4169,90.0
8440,m/one_flew_over_the_cuckoos_nest,1167,100.0
8441,m/one_for_the_money,4966,25.0
8442,m/one_for_the_money,5479,40.0
8443,m/one_hour_photo,5063,40.0
8444,m/one_hour_photo,517,80.0
8445,m/one_missed_call,1625,12.5
8446,m/one_missed_call,3242,37.5
8447,m/one_true_thing,948,75.0
8449,m/only_god_forgives_2013,3184,50.0
8450,m/only_god_forgives_2013,5244,60.0
8451,m/only_lovers_left_alive,2897,83.0
8452,m/only_lovers_left_alive,3184,92.0
8453,m/only_the_brave_2017,5579,80.0
8454,m/only_the_brave_2017,5579,80.0
8455,m/opal_dream,2133,80.0
8456,m/opal_dream,4714,37.5
8458,m/open_range,6286,62.5
8460,m/open_season,5160,60.0
8462,m/open_water,1765,60.0
8463,m/open_windows_2013,4196,50.0
8464,m/open_windows_2013,2131,50.0
8465,m/opening_night,5316,75.0
8467,m/opera,6286,75.0
8468,m/opera,2605,75.0
8469,m/operation_dumbo_drop,5871,25.0
8470,m/operation_dumbo_drop,4494,62.5
8471,m/operation_finale,5272,60.0
8472,m/operation_finale,6266,75.0
8473,m/opposite_of_sex,948,67.0
8474,m/opposite_of_sex,1698,57.99999999999999
8475,m/orange_county,1836,62.5
8476,m/orange_county,4984,80.0
8477,m/ordinary_people,4169,90.0
8478,m/ordinary_people,4169,90.0
8479,m/orgazmo,6307,60.0
8480,m/orgazmo,4389,37.5
8481,m/original_sin,1836,62.5
8482,m/original_sin,6320,25.0
8483,m/orlando,1621,87.5
8484,m/orlando,2620,87.5
8485,m/osama,2374,83.0
8486,m/osama,3128,70.0
8487,m/osmosis_jones,2121,25.0
8489,m/other_boleyn_girl,1938,57.99999999999999
8491,m/other_guys,1543,70.0
8492,m/other_guys,2822,90.0
8493,m/other_sister,5871,75.0
8494,m/other_sister,1892,25.0
8495,m/otherhood,45,50.0
8497,m/ouija_2014,5865,20.0
8498,m/ouija_2014,5865,20.0
8499,m/ouija_origin_of_evil,18,80.0
8500,m/ouija_origin_of_evil,527,55.00000000000001
8501,m/our_brand_is_crisis,4817,80.0
8502,m/our_brand_is_crisis,1836,75.0
8503,m/our_family_wedding,2374,57.99999999999999
8505,m/our_house_2018,4513,87.5
8507,m/our_idiot_brother,1110,80.0
8508,m/our_idiot_brother,4833,70.0
8509,m/our_kind_of_traitor_2016,2616,60.0
8510,m/our_kind_of_traitor_2016,1528,80.0
8511,m/our_song,2,70.0
8512,m/our_song,2858,50.0
8513,m/our_souls_at_night,2955,60.0
8515,m/out_cold,1836,37.5
8516,m/out_cold,1836,37.5
8517,m/out_of_africa,2574,75.0
8518,m/out_of_africa,5316,100.0
8519,m/out_of_blue,5082,80.0
8520,m/out_of_blue,4950,60.0
8521,m/out_of_the_furnace,1065,75.0
8522,m/out_of_the_furnace,285,75.0
8524,m/out_of_the_past,6047,100.0
8525,m/out_of_time,2374,75.0
8526,m/out_of_time,1836,62.5
8527,m/outbreak,2266,75.0
8528,m/outbreak,3944,75.0
8529,m/outcast_2015,5320,37.5
8530,m/outcast_2015,5320,37.5
8531,m/outlander,5320,40.0
8532,m/outlander,5371,62.5
8533,m/outlaw_josey_wales,1935,90.0
8534,m/outlaw_josey_wales,3051,90.0
8536,m/outlaw_king,3702,83.0
8537,m/outlaws_and_angels,3041,50.0
8538,m/outlaws_and_angels,5320,25.0
8539,m/outside_in_2018,4772,60.0
8541,m/outside_providence,1995,80.0
8542,m/outside_providence,2374,80.0
8543,m/outsiders,3051,50.0
8544,m/outsiders,5871,50.0
8545,m/outsourced,3585,60.0
8546,m/outsourced,2640,50.0
8549,m/over_the_top,3923,60.0
8550,m/over_the_top,2119,40.0
8551,m/overboard,5316,75.0
8552,m/overboard,5316,75.0
8553,m/overlord_2018,863,40.0
8554,m/overlord_2018,863,40.0
8556,m/overnight,3311,60.0
8557,m/oz_the_great_and_powerful,5797,80.0
8558,m/oz_the_great_and_powerful,4281,70.0
8559,m/p2,2820,25.0
8560,m/p2,841,16.0
8561,m/pacific_heights,5316,50.0
8562,m/pacific_heights,3510,40.0
8563,m/pacific_rim_2013,648,60.0
8564,m/pacific_rim_2013,4290,91.0
8565,m/pacifier,3269,30.0
8566,m/pacifier,5360,62.5
8567,m/paddington_2,6061,80.0
8568,m/paddington_2,4950,80.0
8569,m/paddington_2014,5244,80.0
8570,m/paddington_2014,5793,80.0
8571,m/paddleton,2706,83.0
8572,m/paddleton,5089,80.0
8574,m/paid_in_full,5214,75.0
8575,m/pain_and_gain,3368,75.0
8576,m/pain_and_gain,1988,60.0
8577,m/painted_veil,4714,57.99999999999999
8578,m/painted_veil,4714,57.99999999999999
8580,m/pale_rider,2236,80.0
8581,m/palindromes,703,37.5
8582,m/palindromes,1625,50.0
8583,m/palo_alto,2955,40.0
